ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,19931008,874.76,897.72,898.9,874.28,887.62,-12.86,-1.4488,1195029.0,2224780.979
000001.SH,19931007,887.62,887.0,934.4,880.99,885.04,2.58,0.2915,1618615.0,3399255.163
000001.SH,19931006,885.04,886.33,891.13,879.42,885.86,-0.82,-0.0926,436478.0,593003.169
000001.SH,19931005,885.86,894.37,896.0,885.04,892.55,-6.69,-0.7495,357402.0,363078.031
000001.SH,19931004,892.55,895.69,901.37,891.33,890.27,2.28,0.2561,563428.0,607846.564
000001.SH,19930930,890.27,887.13,896.58,883.55,886.12,4.15,0.4683,524829.0,605073.885
000001.SH,19930929,886.12,904.76,909.84,885.46,898.15,-12.03,-1.3394,488694.0,462858.165
000001.SH,19930928,898.15,886.11,898.15,883.92,880.98,17.17,1.949,559591.0,546514.627
000001.SH,19930927,880.98,876.61,884.3,876.39,875.81,5.17,0.5903,312158.0,318674.114
000001.SH,19930924,875.81,873.16,915.06,864.38,884.02,-8.21,-0.9287,467085.0,563624.417
000001.SH,19930923,884.02,882.68,888.82,881.68,881.24,2.78,0.3155,172349.0,163735.314
000001.SH,19930922,881.24,891.05,892.32,881.04,890.23,-8.99,-1.0099,179432.0,165165.033
000001.SH,19930921,890.23,875.13,896.68,875.13,875.0,15.23,1.7406,266000.0,293478.269
000001.SH,19930920,875.0,875.97,878.23,865.74,881.41,-6.41,-0.7272,177122.0,173295.869
000001.SH,19930917,881.41,874.51,883.17,868.74,875.08,6.33,0.7234,142359.0,169477.764
000001.SH,19930916,875.08,885.02,885.79,874.35,880.78,-5.7,-0.6472,114538.0,116415.508
000001.SH,19930915,880.78,876.38,903.24,876.25,876.62,4.16,0.4745,100191.0,112045.396
000001.SH,19930914,876.62,875.14,879.93,865.61,879.24,-2.62,-0.298,138936.0,159394.198
000001.SH,19930913,879.24,895.62,895.62,873.55,903.56,-24.32,-2.6916,295061.0,340126.519
000001.SH,19930910,903.56,887.83,908.91,887.65,901.66,1.9,0.2107,171504.0,185086.021
000001.SH,19930909,901.66,911.95,914.79,900.82,909.13,-7.47,-0.8217,237052.0,324868.153
000001.SH,19930908,909.13,907.98,918.26,896.56,909.04,0.09,0.0099,263978.0,313453.611
000001.SH,19930907,909.04,947.12,947.12,908.29,947.53,-38.49,-4.0621,345944.0,451367.167
000001.SH,19930906,947.53,940.46,947.53,933.74,922.69,24.84,2.6921,497809.0,649253.849
000001.SH,19930903,922.69,907.89,926.11,905.71,901.39,21.3,2.363,323168.0,398265.403
000001.SH,19930902,901.39,894.27,901.39,893.0,893.97,7.42,0.83,171555.0,147371.225
000001.SH,19930901,893.97,898.01,900.18,886.57,895.68,-1.71,-0.1909,245553.0,191908.085
000001.SH,19930831,895.68,895.76,909.72,893.99,899.27,-3.59,-0.3992,169092.0,176446.051
000001.SH,19930830,899.27,901.09,911.18,884.51,894.59,4.68,0.5231,231770.0,252390.516
000001.SH,19930827,894.59,903.47,903.77,886.3,903.91,-9.32,-1.0311,411332.0,520241.141
000001.SH,19930826,903.91,913.27,914.15,896.0,911.4,-7.49,-0.8218,170181.0,190396.627
000001.SH,19930825,911.4,904.74,921.21,904.74,894.44,16.96,1.8962,285673.0,341720.097
000001.SH,19930824,894.44,878.09,902.3,873.13,893.23,1.21,0.1355,342213.0,378520.859
000001.SH,19930823,893.23,933.72,937.3,888.68,946.54,-53.31,-5.6321,497704.0,634803.709
000001.SH,19930820,946.54,973.0,977.39,937.99,968.51,-21.97,-2.2684,451256.0,571391.152
000001.SH,19930819,968.51,944.58,980.43,944.47,947.93,20.58,2.171,448297.0,625743.991
000001.SH,19930818,947.93,974.11,988.14,947.93,974.11,-26.18,-2.6876,642828.0,850556.056
000001.SH,19930817,974.11,1042.42,1042.47,973.48,1023.87,-49.76,-4.86,1542719.0,2096220.716
000001.SH,19930816,1023.87,969.9,1023.87,967.35,947.26,76.61,8.0875,1432882.0,1921106.517
000001.SH,19930813,947.26,929.42,947.26,922.52,917.04,30.22,3.2954,1332467.0,1516946.222
000001.SH,19930812,917.04,896.74,917.96,893.51,883.02,34.02,3.8527,1015689.0,1075040.528
000001.SH,19930811,883.02,862.4,883.02,861.78,862.08,20.94,2.429,435531.0,452147.747
000001.SH,19930810,862.08,897.46,911.77,861.19,885.27,-23.19,-2.6195,1438811.0,1667451.502
000001.SH,19930809,885.27,866.65,887.45,861.34,855.52,29.75,3.4774,1088235.0,1363211.702
000001.SH,19930806,855.52,841.39,860.73,841.39,849.3,6.22,0.7324,524069.0,617720.857
000001.SH,19930805,849.3,853.71,863.94,842.72,850.54,-1.24,-0.1458,538329.0,555636.234
000001.SH,19930804,850.54,833.4,855.86,823.0,832.72,17.82,2.14,343278.0,270618.186
000001.SH,19930803,832.72,842.29,853.35,830.67,843.27,-10.55,-1.2511,307480.0,358107.604
000001.SH,19930802,843.27,885.31,913.15,842.35,881.07,-37.8,-4.2902,1327101.0,1448179.729
000001.SH,19930730,881.07,810.09,901.12,810.09,806.67,74.4,9.2231,1222136.0,1433113.66
000001.SH,19930729,806.67,801.16,810.63,801.16,798.33,8.34,1.0447,259667.0,250169.321
000001.SH,19930728,798.33,792.88,818.06,791.23,791.62,6.71,0.8476,439473.0,498868.356
000001.SH,19930727,791.62,788.19,798.85,777.73,787.81,3.81,0.4836,148110.0,170851.61
000001.SH,19930726,787.81,810.07,810.07,787.8,813.54,-25.73,-3.1627,245459.0,207633.379
000001.SH,19930723,813.54,816.08,818.55,811.47,815.53,-1.99,-0.244,202724.0,141189.516
000001.SH,19930722,815.53,812.1,815.53,804.1,811.74,3.79,0.4669,148959.0,97550.083
000001.SH,19930721,811.74,809.53,820.07,808.2,808.21,3.53,0.4368,162937.0,123306.367
000001.SH,19930720,808.21,835.79,838.34,803.22,836.98,-28.77,-3.4374,194281.0,242551.608
000001.SH,19930719,836.98,846.87,849.04,836.71,846.87,-9.89,-1.1678,336058.0,236299.402
000001.SH,19930716,846.87,841.62,849.66,839.28,838.7,8.17,0.9741,190163.0,269163.246
000001.SH,19930715,838.7,833.89,847.3,830.61,836.39,2.31,0.2762,179234.0,224503.569
000001.SH,19930714,836.39,870.05,870.05,833.08,870.05,-33.66,-3.8687,308157.0,469981.412
000001.SH,19930713,870.05,853.66,870.05,853.66,845.52,24.53,2.9012,284326.0,376501.25
000001.SH,19930712,845.52,855.5,855.5,828.55,868.57,-23.05,-2.6538,433849.0,529178.252
000001.SH,19930709,868.57,896.16,896.24,865.31,896.16,-27.59,-3.0787,174936.0,229738.968
000001.SH,19930708,896.16,904.46,909.11,895.62,903.79,-7.63,-0.8442,120236.0,162379.214
000001.SH,19930707,903.79,897.22,909.93,869.65,897.64,6.15,0.6851,233996.0,324469.338
000001.SH,19930706,897.64,938.42,938.42,895.69,952.31,-54.67,-5.7408,326224.0,474771.432
000001.SH,19930705,952.31,976.67,980.92,946.87,986.98,-34.67,-3.5127,286417.0,436289.437
000001.SH,19930702,986.98,995.7,1002.87,986.98,997.53,-10.55,-1.0576,264050.0,372539.438
000001.SH,19930701,997.53,1000.8,1009.89,980.05,1007.05,-9.52,-0.9453,399043.0,636201.668
000001.SH,19930630,1007.05,1037.89,1043.05,1003.86,1028.44,-21.39,-2.0798,580651.0,1099510.219
000001.SH,19930629,1028.44,1008.23,1037.49,1002.61,1002.42,26.02,2.5957,832428.0,1457107.867
000001.SH,19930628,1002.42,1006.63,1010.52,983.97,1006.64,-4.22,-0.4192,328364.0,484217.73
000001.SH,19930625,1006.64,979.93,1041.22,979.93,980.17,26.47,2.7006,224396.0,297413.142
000001.SH,19930624,980.17,985.62,993.8,974.17,986.02,-5.85,-0.5933,137405.0,134036.885
000001.SH,19930623,986.02,981.4,991.21,980.53,981.13,4.89,0.4984,136034.0,109287.82
000001.SH,19930622,981.13,972.1,987.07,971.63,977.61,3.52,0.3601,163053.0,127836.813
000001.SH,19930621,977.61,1003.98,1003.98,967.74,1005.98,-28.37,-2.8201,175266.0,270902.247
000001.SH,19930618,1005.98,994.2,1007.25,989.21,998.0,7.98,0.7996,148634.0,241336.414
000001.SH,19930617,998.0,998.21,1016.23,998.0,1004.24,-6.24,-0.6214,134334.0,211535.316
000001.SH,19930616,1004.24,1004.4,1013.81,997.33,1001.61,2.63,0.2626,150297.0,253329.625
000001.SH,19930615,1001.61,998.7,1002.96,981.84,1000.43,1.18,0.1179,233735.0,373596.584
000001.SH,19930614,1000.43,1046.07,1046.07,990.16,1047.0,-46.57,-4.4479,421872.0,806081.807
000001.SH,19930611,1047.0,1043.94,1052.56,1024.2,1044.44,2.56,0.2451,279582.0,480181.975
000001.SH,19930610,1044.44,1069.36,1070.06,1040.38,1065.19,-20.75,-1.948,323044.0,579510.685
000001.SH,19930609,1065.19,1071.33,1081.18,1053.32,1074.58,-9.39,-0.8738,454705.0,678490.178
000001.SH,19930608,1074.58,1094.11,1101.69,1054.31,1064.98,9.6,0.9014,1012363.0,1900171.924
000001.SH,19930607,1064.98,1006.26,1068.84,982.03,1004.3,60.68,6.042,449563.0,814523.43
000001.SH,19930604,1004.3,1024.74,1031.03,981.89,1018.29,-13.99,-1.3739,501040.0,851142.215
000001.SH,19930603,1018.29,1102.08,1177.91,961.32,1081.2,-62.91,-5.8185,1103748.0,2173711.837
000001.SH,19930602,1081.2,958.61,1081.2,904.32,928.58,152.62,16.4358,998846.0,1628528.335
000001.SH,19930601,928.58,935.9,935.9,859.48,935.48,-6.9,-0.7376,275858.0,314435.712
000001.SH,19930531,935.48,975.05,980.03,930.64,972.77,-37.29,-3.8334,341908.0,306805.758
000001.SH,19930528,972.77,962.21,980.96,959.25,963.61,9.16,0.9506,218419.0,315795.628
000001.SH,19930527,963.61,1001.19,1001.63,942.21,995.45,-31.84,-3.1986,253022.0,317362.905
000001.SH,19930526,995.45,1003.89,1008.55,992.94,997.95,-2.5,-0.2505,202565.0,314099.557
000001.SH,19930525,997.95,1020.32,1020.32,965.29,1026.13,-28.18,-2.7462,301064.0,475956.563
000001.SH,19930524,1026.13,1136.29,1143.97,1024.69,1143.97,-117.84,-10.301,386972.0,579288.745
000001.SH,19930521,1143.97,1177.3,1178.54,1133.2,1165.4,-21.43,-1.8389,153564.0,246662.051
000001.SH,19930520,1165.4,1148.56,1175.2,1148.56,1147.22,18.18,1.5847,243879.0,400856.006
000001.SH,19930519,1147.22,1129.1,1147.22,1127.43,1130.26,16.96,1.5005,117362.0,192081.454
000001.SH,19930518,1130.26,1140.04,1148.34,1128.75,1140.04,-9.78,-0.8579,194902.0,331719.524
000001.SH,19930517,1140.04,1162.07,1162.07,1097.61,1167.47,-27.43,-2.3495,194832.0,333078.582
000001.SH,19930514,1167.47,1180.46,1201.44,1161.19,1177.28,-9.81,-0.8333,257025.0,489705.09
000001.SH,19930513,1177.28,1140.21,1177.28,1140.21,1140.19,37.09,3.253,193316.0,357621.675
000001.SH,19930512,1140.19,1138.52,1160.51,1133.93,1136.74,3.45,0.3035,248629.0,488317.421
000001.SH,19930511,1136.74,1124.85,1138.49,1107.66,1128.29,8.45,0.7489,241421.0,430077.227
000001.SH,19930510,1128.29,1216.72,1221.98,1110.94,1199.81,-71.52,-5.9609,397381.0,765991.758
000001.SH,19930507,1199.81,1194.26,1210.78,1159.16,1162.92,36.89,3.1722,432208.0,857568.714
000001.SH,19930506,1162.92,1250.39,1250.39,1151.49,1246.82,-83.9,-6.7291,465678.0,938699.57
000001.SH,19930505,1246.82,1232.65,1273.13,1204.06,1241.16,5.66,0.456,460096.0,936945.044
000001.SH,19930504,1241.16,1352.08,1365.92,1234.55,1352.24,-111.08,-8.2145,712924.0,1645647.949
000001.SH,19930503,1352.24,1365.15,1380.5,1349.98,1358.78,-6.54,-0.4813,595189.0,1049649.64
000001.SH,19930430,1358.78,1341.54,1363.11,1336.59,1349.68,9.1,0.6742,399490.0,797397.267
000001.SH,19930429,1349.68,1377.04,1392.62,1348.38,1372.5,-22.82,-1.6627,502554.0,1018376.992
000001.SH,19930428,1372.5,1371.1,1382.83,1357.91,1363.44,9.06,0.6645,688094.0,1321925.573
000001.SH,19930427,1363.44,1379.43,1391.42,1360.83,1345.61,17.83,1.325,911528.0,2046093.867
000001.SH,19930426,1345.61,1298.92,1345.73,1282.54,1260.25,85.36,6.7733,774385.0,1926985.073
000001.SH,19930423,1260.25,1288.51,1295.76,1255.87,1267.35,-7.1,-0.5602,556849.0,1176186.591
000001.SH,19930422,1267.35,1227.1,1267.35,1220.27,1222.56,44.79,3.6636,344892.0,701230.968
000001.SH,19930421,1222.56,1234.71,1243.47,1220.09,1235.52,-12.96,-1.049,280275.0,496725.114
000001.SH,19930420,1235.52,1257.1,1257.1,1233.72,1223.22,12.3,1.0055,450074.0,941172.014
000001.SH,19930419,1223.22,1203.85,1241.86,1185.76,1214.75,8.47,0.6973,478577.0,879194.836
000001.SH,19930416,1214.75,1282.79,1287.08,1211.83,1278.84,-64.09,-5.0116,651470.0,1327288.548
000001.SH,19930415,1278.84,1265.3,1298.34,1255.94,1272.39,6.45,0.5069,597305.0,1191252.333
000001.SH,19930414,1272.39,1304.33,1341.19,1247.83,1297.36,-24.97,-1.9247,880809.0,1890574.128
000001.SH,19930413,1297.36,1204.75,1297.84,1201.07,1203.54,93.82,7.7953,668121.0,1330795.934
000001.SH,19930412,1203.54,1254.62,1276.41,1195.57,1243.02,-39.48,-3.1761,638958.0,1210578.597
000001.SH,19930409,1243.02,1322.07,1340.91,1236.46,1238.87,4.15,0.335,1069085.0,1965253.247
000001.SH,19930408,1238.87,1099.62,1238.87,1099.62,1099.62,139.25,12.6635,1044269.0,1807168.026
000001.SH,19930407,1099.62,1108.64,1158.74,1076.45,1059.62,40.0,3.7749,1019684.0,1727397.283
000001.SH,19930406,1059.62,949.81,1064.87,949.05,947.87,111.75,11.7896,538943.0,707362.603
000001.SH,19930405,947.87,945.58,947.9,924.49,944.01,3.86,0.4089,180060.0,169059.757
000001.SH,19930402,944.01,953.51,968.05,940.55,947.23,-3.22,-0.3399,184978.0,266862.134
000001.SH,19930401,947.23,921.59,949.77,915.59,925.91,21.32,2.3026,138294.0,198180.628
000001.SH,19930331,925.91,953.29,957.94,918.4,958.05,-32.14,-3.3547,235056.0,286447.768
000001.SH,19930330,958.05,973.08,992.11,958.05,970.45,-12.4,-1.2778,271616.0,305391.081
000001.SH,19930329,970.45,1008.4,1047.88,961.49,1039.76,-69.31,-6.666,244217.0,340546.967
000001.SH,19930326,1039.76,969.24,1039.76,945.93,945.42,94.34,9.9786,512568.0,728573.236
000001.SH,19930325,945.42,963.53,965.96,913.74,956.97,-11.55,-1.2069,219465.0,299417.35
000001.SH,19930324,956.97,965.58,996.58,956.97,971.25,-14.28,-1.4703,220169.0,296481.061
000001.SH,19930323,971.25,1035.6,1035.63,958.42,1036.92,-65.67,-6.3332,350248.0,520749.991
000001.SH,19930322,1036.92,1148.29,1179.05,1036.92,1174.99,-138.07,-11.7507,377138.0,620035.557
000001.SH,19930319,1174.99,1188.37,1207.56,1171.73,1184.48,-9.49,-0.8012,263663.0,418083.13
000001.SH,19930318,1184.48,1203.2,1206.59,1171.43,1202.85,-18.37,-1.5272,176715.0,295856.049
000001.SH,19930317,1202.85,1238.8,1239.33,1193.59,1222.55,-19.7,-1.6114,165707.0,297425.645
000001.SH,19930316,1222.55,1167.91,1222.55,1155.1,1171.73,50.82,4.3372,243174.0,435521.868
000001.SH,19930315,1171.73,1226.66,1241.04,1171.73,1236.37,-64.64,-5.2282,256755.0,488143.496
000001.SH,19930312,1236.37,1280.37,1286.07,1231.39,1261.8,-25.43,-2.0154,402110.0,970839.381
000001.SH,19930311,1261.8,1219.47,1261.8,1196.25,1188.97,72.83,6.1255,448178.0,1060954.13
000001.SH,19930310,1188.97,1099.52,1190.33,1089.36,1137.79,51.18,4.4982,301790.0,691215.624
000001.SH,19930309,1137.79,1160.13,1209.66,1129.81,1209.65,-71.86,-5.9406,391658.0,861924.159
000001.SH,19930308,1209.65,1133.52,1325.49,1133.46,1109.54,100.11,9.0227,759314.0,1862036.565
000001.SH,19930305,1109.54,1116.41,1180.58,1026.18,1159.13,-49.59,-4.2782,484992.0,919757.136
000001.SH,19930304,1159.13,1231.92,1244.65,1131.29,1231.77,-72.64,-5.8972,277967.0,529912.414
000001.SH,19930303,1231.77,1263.74,1267.54,1220.03,1245.11,-13.34,-1.0714,193539.0,378409.798
000001.SH,19930302,1245.11,1207.57,1285.17,1186.34,1199.73,45.38,3.7825,399956.0,858824.231
000001.SH,19930301,1199.73,1328.22,1339.1,1199.73,1339.88,-140.15,-10.4599,425901.0,891107.151
000001.SH,19930226,1339.88,1436.99,1444.05,1320.89,1410.36,-70.48,-4.9973,650262.0,1613234.4
000001.SH,19930225,1410.36,1271.2,1421.35,1261.76,1264.96,145.4,11.4944,595583.0,1400826.307
000001.SH,19930224,1264.96,1310.04,1346.48,1196.47,1367.36,-102.4,-7.4889,720960.0,1506185.151
000001.SH,19930223,1367.36,1420.63,1466.07,1346.15,1456.29,-88.93,-6.1066,471463.0,992925.98
000001.SH,19930222,1456.29,1487.84,1527.13,1453.31,1499.74,-43.45,-2.8972,477999.0,941933.209
000001.SH,19930219,1499.74,1471.56,1514.46,1441.07,1508.22,-8.48,-0.5623,504569.0,1482042.855
000001.SH,19930218,1508.22,1503.72,1538.61,1497.79,1504.0,4.22,0.2806,442316.0,997229.051
000001.SH,19930217,1504.0,1515.25,1533.58,1502.88,1513.48,-9.48,-0.6264,374017.0,956165.283
000001.SH,19930216,1513.48,1555.15,1558.95,1504.36,1536.82,-23.34,-1.5187,493707.0,1218624.52
000001.SH,19930215,1536.82,1544.1,1544.1,1499.1,1458.76,78.06,5.3511,716437.0,1598791.284
000001.SH,19930212,1458.76,1378.2,1458.76,1352.27,1397.38,61.38,4.3925,853779.0,1160274.659
000001.SH,19930211,1397.38,1495.92,1497.01,1364.67,1454.46,-57.08,-3.9245,731658.0,1362061.246
000001.SH,19930210,1454.46,1500.52,1528.51,1448.07,1474.92,-20.46,-1.3872,788796.0,1776944.135
000001.SH,19930209,1474.92,1427.33,1483.52,1426.48,1393.17,81.75,5.8679,764792.0,1635836.013
000001.SH,19930208,1393.17,1339.59,1393.34,1334.19,1332.96,60.21,4.517,622541.0,1134661.079
000001.SH,19930205,1332.96,1371.34,1404.64,1325.85,1371.58,-38.62,-2.8157,651564.0,1385290.762
000001.SH,19930204,1371.58,1323.13,1371.58,1297.46,1300.56,71.02,5.4607,556916.0,1114135.58
000001.SH,19930203,1300.56,1321.63,1326.19,1265.7,1310.58,-10.02,-0.7645,560566.0,1007197.899
000001.SH,19930202,1310.58,1292.4,1325.24,1291.99,1278.5,32.08,2.5092,614413.0,1186359.14
000001.SH,19930201,1278.5,1242.35,1278.5,1222.18,1198.48,80.02,6.6768,683441.0,1288016.301
000001.SH,19930129,1198.48,1156.84,1198.48,1140.24,1150.37,48.11,4.1821,520097.0,753545.419
000001.SH,19930128,1150.37,1182.39,1186.21,1146.9,1162.44,-12.07,-1.0383,460101.0,772350.15
000001.SH,19930127,1162.44,1126.37,1162.44,1113.57,1100.31,62.13,5.6466,472632.0,764462.848
000001.SH,19930122,1100.31,1074.36,1109.59,1073.64,1074.26,26.05,2.4249,325643.0,497124.542
000001.SH,19930121,1074.26,1051.6,1077.82,1046.18,1043.31,30.95,2.9665,301864.0,466198.978
000001.SH,19930120,1043.31,990.09,1050.11,984.74,991.83,51.48,5.1904,258376.0,388841.873
000001.SH,19930119,991.83,1053.52,1064.08,991.83,1055.32,-63.49,-6.0162,332610.0,587916.256
000001.SH,19930118,1055.32,1067.98,1078.03,1052.8,1063.76,-8.44,-0.7934,338369.0,496584.101
000001.SH,19930115,1063.76,1083.6,1099.83,1054.46,1086.43,-22.67,-2.0867,466303.0,698121.234
000001.SH,19930114,1086.43,1053.91,1088.6,1036.03,1024.05,62.38,6.0915,638404.0,936366.199
000001.SH,19930113,1024.05,996.41,1024.05,973.3,987.26,36.79,3.7265,395307.0,552202.132
000001.SH,19930112,987.26,1001.93,1028.43,982.15,977.42,9.84,1.0067,624399.0,860616.649
000001.SH,19930111,977.42,913.44,977.42,901.47,889.47,87.95,9.8879,638851.0,902280.903
000001.SH,19930108,889.47,882.57,893.86,878.33,868.97,20.5,2.3591,373432.0,606896.18
000001.SH,19930107,868.97,855.8,868.97,849.53,847.44,21.53,2.5406,268447.0,353814.537
000001.SH,19930106,847.44,881.0,883.42,843.16,858.72,-11.28,-1.3136,402871.0,543263.434
000001.SH,19930105,858.72,813.34,859.19,813.34,814.04,44.68,5.4887,340098.0,495873.699
000001.SH,19930104,814.04,784.13,816.64,777.16,780.39,33.65,4.3119,183850.0,263005.157
000001.SH,19921231,780.39,765.86,784.03,765.41,767.52,12.87,1.6768,135511.0,180355.057
000001.SH,19921230,767.52,775.07,777.43,767.07,768.91,-1.39,-0.1808,152735.0,194586.541
000001.SH,19921229,768.91,759.54,769.61,754.54,757.31,11.6,1.5317,149864.0,187125.991
000001.SH,19921228,757.31,764.43,772.29,756.89,764.28,-6.97,-0.912,152167.0,178234.855
000001.SH,19921225,764.28,768.68,781.36,761.89,758.59,5.69,0.7501,261687.0,366033.313
000001.SH,19921224,758.59,731.55,758.59,731.31,732.05,26.54,3.6254,166752.0,217228.556
000001.SH,19921223,732.05,723.84,736.27,721.44,725.78,6.27,0.8639,113159.0,138606.924
000001.SH,19921222,725.78,731.58,731.9,724.74,731.68,-5.9,-0.8064,183322.0,233273.303
000001.SH,19921221,731.68,709.87,731.68,697.7,698.13,33.55,4.8057,277037.0,411629.042
000001.SH,19921218,698.13,715.72,721.26,690.45,707.82,-9.69,-1.369,102336.0,142493.09
000001.SH,19921217,707.82,689.14,707.82,685.65,685.82,22.0,3.2078,116802.0,150199.561
399001.SZ,20251027,13489.4032,13448.9151,13510.7081,13346.8121,13289.1841,200.2191,1.5066,724022532.0,1296727492.3
399001.SZ,20251024,13289.1841,13091.3369,13289.1841,13091.3369,13025.4461,263.738,2.0248,652544989.0,1115717842.8
399001.SZ,20251023,13025.4461,12959.4151,13042.3357,12803.8567,12996.6083,28.8378,0.2219,614713854.0,924978490.0
399001.SZ,20251022,12996.6083,12985.9621,13078.6432,12932.0116,13077.3164,-80.7081,-0.6172,593388177.0,926331521.7
399001.SZ,20251021,13077.3164,12880.1659,13100.0821,12848.3172,12813.2077,264.1087,2.0612,635613699.0,1035955935.7
399001.SZ,20251020,12813.2077,12877.6999,12948.3188,12742.8379,12688.936,124.2717,0.9794,582877735.0,965101984.8
399001.SZ,20251017,12688.936,13060.2417,13091.7593,12677.4379,13086.4092,-397.4732,-3.0373,667473474.0,1064934758.2
399001.SZ,20251016,13086.4092,13064.2579,13218.1656,13033.3715,13118.7542,-32.345,-0.2466,630427149.0,1061873251.7
399001.SZ,20251015,13118.7542,12919.2693,13123.2813,12817.8881,12895.1076,223.6466,1.7344,664972504.0,1111306358.1
399001.SZ,20251014,12895.1076,13369.5606,13405.5088,12844.0241,13231.4656,-336.358,-2.5421,781349621.0,1366249533.9
399001.SZ,20251013,13231.4656,12837.2507,13256.5132,12837.2507,13355.4185,-123.9529,-0.9281,742486461.0,1269327032.0
399001.SZ,20251010,13355.4185,13633.1868,13644.5129,13304.6013,13725.5569,-370.1384,-2.6967,780098601.0,1383486987.4
399001.SZ,20251009,13725.5569,13598.3534,13806.6929,13565.2944,13526.5091,199.0478,1.4715,796986885.0,1436308100.0
399001.SZ,20250930,13526.5091,13504.6471,13598.1775,13460.3194,13479.4278,47.0813,0.3493,658434832.0,1208135877.2
399001.SZ,20250929,13479.4278,13248.1977,13531.9771,13239.7274,13208.9965,270.4313,2.0473,675803476.0,1193249093.9
399001.SZ,20250926,13208.9965,13394.7858,13453.8555,13205.6285,13445.8956,-236.8991,-1.7619,694451360.0,1219020556.2
399001.SZ,20250925,13445.8956,13333.0187,13529.3262,13295.5301,13356.1428,89.7528,0.672,740441209.0,1369878819.5
399001.SZ,20250924,13356.1428,13037.0774,13356.1428,13009.6427,13119.817,236.3258,1.8013,727766642.0,1311076087.4
399001.SZ,20250923,13119.817,13246.9324,13267.9042,12875.3253,13157.9738,-38.1568,-0.29,860542093.0,1422684457.0
399001.SZ,20250922,13157.9738,13119.8267,13157.9738,13006.3557,13070.863,87.1108,0.6665,722197293.0,1179682689.1
399001.SZ,20250919,13070.863,13074.9051,13182.6014,13016.0648,13075.6584,-4.7954,-0.0367,819563965.0,1307481075.6
399001.SZ,20250918,13075.6584,13161.1545,13328.1008,12915.9743,13215.4566,-139.7982,-1.0578,1073527790.0,1769195248.8
399001.SZ,20250917,13215.4566,13062.6406,13226.2022,13004.381,13063.9732,151.4834,1.1596,853571717.0,1370058775.8
399001.SZ,20250916,13063.9732,13017.5783,13071.215,12863.8221,13005.7743,58.1989,0.4475,889464181.0,1351615483.3
399001.SZ,20250915,13005.7743,12971.4307,13098.7763,12943.4002,12924.1348,81.6395,0.6317,798311125.0,1291212636.7
399001.SZ,20250912,12924.1348,12941.2633,13048.5192,12905.4748,12979.8914,-55.7566,-0.4296,868290491.0,1427118173.1
399001.SZ,20250911,12979.8914,12570.8706,12979.8914,12516.3451,12557.6798,422.2116,3.3622,835692601.0,1420924654.2
399001.SZ,20250910,12557.6798,12511.0839,12621.1912,12415.1947,12510.5967,47.0831,0.3763,716827858.0,1157008991.3
399001.SZ,20250909,12510.5967,12598.2945,12653.8675,12434.8443,12666.8414,-156.2447,-1.2335,758347025.0,1200728197.3
399001.SZ,20250908,12666.8414,12631.9812,12689.1655,12511.4185,12590.5616,76.2798,0.6058,822135722.0,1392846217.8
399001.SZ,20250905,12590.5616,12140.757,12597.8887,12085.5359,12118.7018,471.8598,3.8936,816494225.0,1325596804.6
399001.SZ,20250904,12118.7018,12526.2994,12580.0892,11967.568,12471.9953,-353.2935,-2.8327,899356047.0,1436365320.8
